latitude,longitude,Entire home,accommodates,bathrooms,bedrooms,beds,cleaning_fee,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,price
34.10437371,-118.3281129,1,2,1,0,1,84 ,2,78,87,1,79
34.10180804,-118.3459007,1,2,1,1,1,85 ,1,50,96,1,110
34.08969017,-118.3422777,0,2,1,1,1,50 ,1,7,97,0,50
34.10370933,-118.3410645,1,2,1,1,1,150 ,30,2,90,0,85
34.10004335,-118.3460583,1,3,2,2,3,180 ,14,1,80,0,299
34.10306323,-118.339319,1,6,1,1,4,79 ,1,14,97,1,174
34.0938691,-118.3391981,1,4,1,1,1,25 ,1,16,90,1,90
34.09921693,-118.3173578,1,3,1,1,1,60 ,2,5,96,0,110
34.10179879,-118.3331467,1,3,1,1,2,69 ,1,78,96,1,89
34.08968252,-118.3422439,0,2,1,1,1,50 ,3,2,100,0,50
34.09733916,-118.3326764,0,2,1,1,1,40 ,1,8,100,1,60
34.1013822,-118.3188559,1,2,1,1,1,70 ,1,162,95,0,107
34.10126104,-118.3486308,0,2,1,1,1,20 ,1,40,97,1,65
34.08470912,-118.3281817,1,4,1,2,2,150 ,1,10,100,1,395
34.09551501,-118.324687,0,3,1,1,2,10 ,1,6,100,0,55
34.10213945,-118.3437738,1,4,1,1,2,60 ,1,59,90,1,110
34.1028497,-118.3260386,1,8,2,2,4,80 ,3,14,97,1,349
34.10170561,-118.3419666,1,6,1,1,3,129 ,1,83,94,1,119
34.09636364,-118.3364638,1,2,1,1,1,25 ,2,52,97,1,82
34.09368515,-118.3396867,1,6,2,2,3,80 ,3,40,91,1,119
34.10056901,-118.3430175,0,2,2,1,9,15 ,2,7,94,0,24
34.08590018,-118.3251593,1,2,1,1,1,85 ,2,77,92,0,110
34.10198525,-118.330714,1,3,1,1,1,50 ,1,248,95,0,135
34.10022191,-118.3181942,1,2,1,0,1,25 ,1,14,80,1,79
34.10032345,-118.3248707,1,4,1,1,2,59 ,1,13,75,1,149
34.09801804,-118.3422438,1,2,1,1,1,35 ,4,2,90,0,106
34.09598253,-118.3399351,1,2,1,1,1,75 ,4,1,80,0,75
34.10035504,-118.3332611,1,4,1,1,2,0 ,2,9,93,0,120
34.08903369,-118.3127268,0,2,3,1,2,10 ,1,8,93,0,50
34.08443637,-118.3094434,1,6,2,3,3,95 ,1,10,100,0,295
34.09773366,-118.3472574,1,4,1,1,2,75 ,2,1,100,1,95
34.10156461,-118.3478922,1,4,1,0,1,95 ,1,23,91,0,120
34.09941081,-118.3478905,0,2,1,1,1,25 ,5,32,97,1,48
34.09185294,-118.3293625,1,8,2,2,4,110 ,1,5,84,1,225
34.09774391,-118.3373151,1,3,1,0,1,20 ,1,29,90,1,97
34.10343187,-118.3412122,1,2,1,0,1,150 ,30,3,93,0,80
34.10163701,-118.3142522,1,4,1,1,1,60 ,2,23,95,0,120
34.09824874,-118.3464833,1,4,2,2,3,80 ,2,140,90,1,141
34.10305459,-118.3248085,0,2,1,1,1,100 ,4,26,97,1,75
34.10283985,-118.3317528,1,6,1,2,3,120 ,2,11,98,1,250
34.09335629,-118.3293223,1,2,1,1,1,75 ,2,22,97,0,140
34.0942299,-118.336585,0,2,1,1,1,0 ,2,67,92,1,60
34.09157316,-118.3281232,1,8,3,3,5,125 ,1,3,100,1,255
34.10129318,-118.3143765,1,4,1,1,1,99 ,1,1,80,0,150
34.09579069,-118.3379882,1,3,1,1,2,60 ,2,14,100,0,135
34.09438735,-118.339966,1,4,1,2,2,150 ,30,1,100,1,135
34.10067363,-118.3413226,0,2,2,1,12,15 ,2,8,85,1,25
34.10174985,-118.3387518,1,6,2,2,3,99 ,1,2,100,1,219
34.09427807,-118.3314046,0,2,1,1,1,11 ,1,13,100,1,93
34.09624674,-118.3504437,1,3,1,1,1,75 ,5,19,87,1,120
34.0929038,-118.3214467,1,6,2,3,3,100 ,2,148,98,1,195
34.09749644,-118.3561801,0,2,1,1,1,135 ,1,11,87,0,120
34.08435388,-118.3417911,1,6,2,3,3,250 ,3,44,96,0,450
34.09255716,-118.3420118,1,2,1,1,1,65 ,2,17,98,0,110
34.08619422,-118.322697,1,2,1,1,2,80 ,2,14,85,0,80
34.09302336,-118.3165818,0,2,1,1,1,20 ,1,16,95,1,70
34.09823187,-118.3341086,1,6,2,2,2,140 ,1,67,98,0,203
34.10295102,-118.3372537,1,6,1,1,3,55 ,1,90,89,1,139
34.08751286,-118.3268864,0,4,1,1,2,8 ,1,219,85,0,65
34.10200165,-118.3419826,1,6,2,2,3,80 ,1,74,81,0,149
34.09959841,-118.3451867,1,4,1,0,2,75 ,4,49,92,1,155
34.09477095,-118.3342025,1,6,1,3,3,55 ,3,181,98,1,129
34.08643986,-118.331751,0,4,1,1,3,15 ,1,279,91,0,69
34.08762074,-118.3256567,0,1,1,1,1,75 ,1,14,88,1,32
34.09867801,-118.3285532,1,7,2,2,4,99 ,1,13,94,1,249
34.10082111,-118.3480778,0,5,1.5,1,3,40 ,2,16,97,0,95
34.10139324,-118.3314343,1,5,1,1,5,100 ,1,21,93,1,134
34.09825913,-118.3474813,1,4,1,1,1,115 ,2,13,97,1,229
34.10029971,-118.3429044,0,1,1,1,1,50 ,3,3,80,1,110
34.10061106,-118.3421797,1,3,1,0,2,55 ,2,54,97,1,169
34.09620776,-118.3422876,1,2,1,0,1,75 ,4,54,97,1,100
34.09584457,-118.3540941,1,2,1,1,1,100 ,2,5,100,0,160
34.0884596,-118.3363032,1,4,1,3,3,145 ,1,9,98,0,229
34.08389652,-118.3258728,1,3,1,1,1,46 ,1,26,78,1,62
34.09405343,-118.3405338,0,1,1,1,1,55 ,1,29,94,0,80
34.08709933,-118.3236699,1,2,1,0,2,80 ,3,38,94,0,80
34.08463393,-118.3333974,1,8,3,3,5,140 ,1,17,93,1,299
34.1034335,-118.344186,1,2,1,0,1,19 ,2,31,94,1,89
34.0934883,-118.3316441,1,6,2,2,2,100 ,1,73,95,1,149
34.10054329,-118.3463458,1,4,1,1,3,125 ,3,6,95,0,199
34.10305039,-118.3306377,1,6,2,2,3,99 ,1,13,97,1,259
34.09966363,-118.3480997,0,2,1,1,1,45 ,5,19,94,0,46
34.08449392,-118.3234238,1,3,1,1,1,50 ,3,11,91,0,95
34.10242634,-118.3300958,1,2,1,1,1,50 ,3,3,93,1,90
34.0850408,-118.3333585,1,8,3,3,5,140 ,1,16,100,1,299
34.09566353,-118.3494001,1,6,2,2,3,100 ,1,180,88,1,185
34.09478305,-118.3510087,0,2,1.5,1,1,40 ,1,89,100,0,96
34.10024889,-118.3189568,0,2,1,1,1,20 ,8,33,99,0,59
34.10085887,-118.3478686,1,4,1,0,0,70 ,1,67,97,1,89
34.10152397,-118.3256774,1,3,1,1,1,49 ,1,91,91,1,102
34.10220671,-118.3502517,1,3,1,1,2,60 ,1,11,80,1,140
34.10416673,-118.335509,1,4,1,1,2,59 ,2,29,93,1,128
34.10236032,-118.337764,1,8,2,3,7,125 ,1,30,89,1,349
34.09540002,-118.3404368,1,5,1.5,2,2,125 ,7,9,98,0,169
34.09195971,-118.3196599,0,1,1,1,1,10 ,2,3,93,1,42
34.1032204,-118.3408378,1,2,1,1,1,150 ,30,5,76,0,85
34.09995495,-118.3518168,1,12,4.5,4,8,350 ,1,2,90,0,499
34.09937093,-118.3430246,0,2,1,1,1,15 ,3,2,100,1,75
34.10075829,-118.3483239,0,2,1,1,1,15 ,1,1,100,0,100
34.10347358,-118.3442531,1,6,1,2,4,70 ,1,45,91,1,130
34.09970104,-118.3132935,0,2,1,1,1,45 ,1,3,100,1,60
34.09262798,-118.3410143,1,4,1,1,2,70 ,1,41,95,1,120
34.10363006,-118.3330788,1,16,2,3,11,150 ,2,9,93,1,252
34.09425658,-118.3383788,1,2,1,0,1,40 ,2,58,95,1,89
34.09855573,-118.3615486,0,1,1,1,1,30 ,3,18,98,0,70
34.10372576,-118.3249858,1,6,2,2,5,99 ,1,19,94,1,309
34.08475088,-118.3159689,0,2,1,1,1,15 ,1,1,100,1,45
34.10312754,-118.3477873,1,4,1,2,2,70 ,1,36,93,1,120
34.09902196,-118.3371117,1,2,1,0,1,60 ,3,58,82,0,89
34.09706584,-118.3436383,1,2,1,1,1,100 ,1,11,98,0,90
34.10480962,-118.31304,0,4,1,1,2,20 ,1,21,96,1,90
34.10065032,-118.3433641,1,9,2,2,5,99 ,1,1,80,1,199
34.08495223,-118.3119905,1,2,1,1,1,75 ,1,2,30,0,149
34.08792299,-118.3133425,0,1,2,1,1,9 ,2,17,92,0,25
34.08575237,-118.3372792,1,6,2,2,4,100 ,1,104,94,0,95
34.09639568,-118.3273084,1,3,1,1,1,80 ,3,5,100,0,150
34.09781108,-118.3379323,1,2,1,0,1,70 ,1,10,92,0,80
34.10356746,-118.3337408,1,6,1,2,3,65 ,1,11,87,1,133
34.10001895,-118.3475903,1,4,1,0,3,50 ,2,6,80,1,115
34.09290654,-118.3281602,1,8,2,2,4,110 ,1,16,96,1,225
34.09752353,-118.347197,1,5,2,2,3,79 ,1,84,87,1,189
34.10213623,-118.3389378,1,6,1,2,3,200 ,2,3,80,0,250
34.10248376,-118.3393539,1,6,2,2,6,99 ,1,15,89,1,279
34.09609032,-118.341023,0,4,1,2,2,10 ,1,9,91,1,199
34.10283841,-118.3403617,1,6,1,1,2,60 ,1,165,81,0,139
34.10053707,-118.3270302,1,5,1,1,3,99 ,1,10,84,1,199
34.10210875,-118.330691,1,4,1,1,2,60 ,3,12,88,1,139
34.10204896,-118.348268,1,5,1,1,3,99 ,1,6,87,1,199
34.10151305,-118.32709,1,2,1,0,1,45 ,1,56,99,0,175
34.09155728,-118.3226586,0,1,1,2,2,30 ,5,2,100,0,70
34.09515684,-118.3393053,0,2,1.5,1,1,15 ,1,13,95,1,47
34.10408344,-118.3334009,1,13,2,3,11,150 ,2,7,94,1,350
34.09913873,-118.310676,0,2,1,1,1,30 ,1,16,86,0,55
34.09465593,-118.3595121,0,2,1,1,1,50 ,1,2,100,0,95
34.09366541,-118.3355371,1,4,1,2,2,150 ,3,15,100,1,200
34.09916029,-118.3414134,1,8,2,2,4,80 ,1,74,98,1,189
34.10108189,-118.3518369,1,3,1,0,1,80 ,2,33,94,0,130
34.1018015,-118.3414968,0,2,1,1,1,10 ,1,100,96,1,55
34.10281304,-118.3317756,1,6,1,2,5,99 ,1,60,92,1,279
34.09663478,-118.3412343,1,6,1,2,5,85 ,2,86,86,1,129
34.09995266,-118.3531634,1,7,2,3,5,185 ,30,6,96,0,350
34.09791718,-118.3457962,1,4,1,1,2,80 ,2,47,91,1,141
34.09307094,-118.3314011,1,2,1,0,1,15 ,1,1,100,0,50
34.1007557,-118.3285795,0,3,1,1,1,25 ,1,14,100,1,100
34.10072187,-118.3274697,1,2,1,1,1,80 ,4,5,100,0,125
34.09416936,-118.3319503,1,4,2,2,4,150 ,2,11,95,1,330
34.10125304,-118.3477347,1,6,1,1,3,55 ,1,69,89,1,88
34.10038372,-118.3179498,1,2,1,1,1,90 ,1,46,98,0,99
34.09606238,-118.3549135,0,2,1,1,1,40 ,7,104,97,0,55
34.10417032,-118.3159439,1,4,1,1,1,70 ,1,37,95,1,119
34.10395927,-118.3379957,1,7,2,2,3,110 ,1,16,91,1,249
34.10266778,-118.3476677,1,3,1,0,1,70 ,1,2,100,1,89
34.09660198,-118.3452318,1,2,1,0,1,60 ,7,31,96,0,92
34.10306077,-118.3380746,1,6,2,2,3,120 ,2,11,92,0,209
34.09919087,-118.3442721,0,2,1,1,1,40 ,1,90,94,1,89
34.09407088,-118.3401725,1,9,2,3,5,185 ,1,5,96,1,295
34.09576395,-118.333352,1,3,1,1,1,60 ,2,5,96,1,119
34.10096168,-118.337837,1,4,1,1,2,60 ,4,32,93,0,129
34.09387785,-118.3374223,1,6,2,2,2,89 ,1,11,94,1,165
34.09860556,-118.3505969,0,1,1,1,1,50 ,2,3,90,1,85
34.09875601,-118.3417824,1,6,1,1,2,95 ,2,3,100,1,169
34.09953632,-118.3447139,1,3,1,0,1,70 ,1,18,100,1,125
34.09542846,-118.3348612,1,2,1,1,2,35 ,2,53,95,0,125
34.08667518,-118.3369166,1,2,1,1,1,0 ,5,6,97,0,152
34.10420685,-118.3278938,1,2,1,0,1,30 ,1,91,94,1,95
34.10183678,-118.3427798,1,3,1,1,2,50 ,7,1,100,0,150
34.08510455,-118.3211557,0,1,1,1,1,50 ,2,2,100,0,85
34.102423,-118.3396958,1,4,1,1,2,75 ,2,50,86,1,95
34.09177901,-118.3276779,1,8,2,2,4,110 ,1,12,95,1,225
34.09936191,-118.3519929,0,2,1,1,1,200 ,20,1,100,0,100
34.09255249,-118.3401617,1,6,2,2,3,80 ,3,9,91,1,139
34.08762065,-118.3232232,1,4,2,2,2,100 ,1,28,92,1,150
34.10264275,-118.3320515,0,2,1,0,1,0 ,1,7,94,1,75
34.09949608,-118.3369397,1,2,1,0,1,60 ,1,14,77,0,95
34.10284458,-118.3420693,1,3,1,1,2,80 ,1,46,87,0,95
34.10417375,-118.3327426,1,7,1,1,7,150 ,2,11,90,1,150
34.10250762,-118.3378806,1,8,2,3,7,120 ,1,13,89,1,299
34.10361958,-118.3154964,1,4,1,1,1,10 ,1,120,94,1,125
34.10323701,-118.3377194,1,6,2,3,5,110 ,1,87,95,1,296
34.08787059,-118.3107645,1,15,3.5,3,6,175 ,1,4,100,0,373
34.08626251,-118.3227659,1,3,1,0,2,80 ,2,1,100,1,72
34.09902057,-118.3420752,1,3,1,0,1,75 ,1,1,100,0,120
34.10366729,-118.3395571,1,4,1,1,2,75 ,1,68,86,1,75
34.10513091,-118.3291045,1,2,1,0,1,12 ,1,14,97,1,68
34.09035514,-118.3094175,1,1,1,0,1,30 ,1,8,97,0,44
34.10109188,-118.3216299,0,2,2,1,1,25 ,2,45,94,1,61
34.08423042,-118.32297,1,2,1,1,1,85 ,2,68,91,0,110
34.10061858,-118.3164814,1,2,1,1,1,50 ,1,2,100,0,80
34.10216989,-118.3394933,1,6,2,2,5,110 ,1,90,87,1,232
34.09217009,-118.3288274,1,2,2,0,1,0 ,2,7,94,0,75
34.10273982,-118.3390077,1,8,2,3,5,125 ,1,36,92,1,349
34.10160695,-118.3508421,1,3,1,1,1,49 ,1,25,98,1,99
34.10110855,-118.3524863,1,1,1,0,1,0 ,1,1,100,0,50
34.08395379,-118.3338505,1,5,2,2,3,100 ,1,2,100,1,290
34.0996409,-118.3268568,1,6,2,2,3,99 ,1,2,80,1,219
34.10216525,-118.3436693,1,4,1,1,3,90 ,1,3,100,1,177
34.1028093,-118.337874,1,8,2,2,6,99 ,1,64,91,1,199
34.1022209,-118.3129038,0,2,1.5,1,1,35 ,2,1,100,0,135
34.10250256,-118.3152119,1,9,2,2,5,95 ,1,12,87,1,129
34.0913425,-118.3221515,0,1,1,1,1,20 ,7,20,95,0,58
34.10074957,-118.3220809,1,4,1.5,1,2,125 ,30,9,100,1,120
34.10464413,-118.3373668,1,5,1,1,3,79 ,1,8,93,1,179
34.1015845,-118.3372639,1,8,2,2,6,99 ,1,1,100,1,249
34.09281048,-118.3350254,1,6,1,2,3,80 ,1,271,99,0,146
34.10199098,-118.3490679,1,6,2,2,5,100 ,1,24,97,1,235
34.08796702,-118.3419024,1,2,1,1,1,60 ,1,37,99,1,90
34.10498966,-118.3293864,1,6,2,3,3,50 ,1,210,93,1,189
34.08799268,-118.3317942,1,3,1,1,1,39 ,2,126,91,0,109
34.09059507,-118.3261728,1,2,1,1,1,75 ,7,18,94,0,99
34.09928073,-118.3444608,0,2,1,1,1,40 ,1,116,96,1,71
34.08604917,-118.3361529,1,2,1,0,1,100 ,2,55,97,1,105
34.10216789,-118.3114527,1,2,1,0,1,60 ,2,1,80,0,104
34.09457802,-118.3374354,1,6,2,2,3,89 ,1,5,96,1,160
34.09901118,-118.3374629,1,2,1,0,1,60 ,1,33,81,0,95
34.10246904,-118.3479501,1,6,2,2,3,60 ,2,3,100,1,225
34.10179037,-118.3513747,1,5,1,2,3,75 ,1,10,96,1,169
34.09249488,-118.3338479,1,2,1,1,1,40 ,1,20,96,1,119
34.09440396,-118.3360613,1,4,2,2,2,89 ,1,5,95,0,169
34.09383965,-118.3256533,1,4,1,0,3,60 ,2,18,93,1,87
34.09566085,-118.3381526,1,3,1,1,1,100 ,1,5,96,0,180
34.09908016,-118.3422083,0,2,1,1,1,20 ,2,2,100,0,55
34.09479705,-118.356121,1,4,1,1,1,75 ,1,45,89,1,105
34.09324268,-118.3300946,1,2,1,0,1,20 ,2,26,92,1,95
34.09933588,-118.3253974,1,3,1,0,1,60 ,1,11,100,1,150
34.10146132,-118.3236274,1,2,1,0,1,50 ,2,1,20,0,250
34.09977542,-118.3114551,0,2,1,1,1,20 ,1,87,96,1,50
34.0981986,-118.320012,1,2,1,0,1,29 ,1,10,78,1,85
34.10092621,-118.341529,0,3,1,1,2,25 ,1,15,99,0,90
34.10006235,-118.3267372,1,4,1,1,3,75 ,5,34,93,0,99
34.09625403,-118.3308984,0,2,1,1,2,60 ,7,5,92,0,32
34.10174072,-118.3478329,0,2,1,1,1,39 ,3,13,100,0,98
34.08919227,-118.3327706,0,2,1,1,1,25 ,2,1,100,0,55
34.09393815,-118.336647,1,4,1,2,2,100 ,2,8,95,0,125
34.0853403,-118.319311,1,7,2,2,4,80 ,1,50,90,1,215
34.10187294,-118.3478213,1,3,1,1,2,100 ,7,5,88,1,131
34.09759857,-118.3537832,0,2,1,1,1,50 ,1,33,99,1,80
34.10172765,-118.3409821,1,7,2,2,5,119 ,1,107,89,1,199
34.10152979,-118.3370138,1,4,1,1,2,60 ,1,23,99,0,69
34.10005523,-118.3499872,0,2,1,1,1,40 ,2,14,97,1,85
34.09929355,-118.3462648,0,1,2,1,1,15 ,1,10,92,1,31
34.10406765,-118.3239205,1,5,2,2,3,175 ,2,17,95,1,259
34.08685854,-118.3162616,1,3,1,1,1,49 ,1,30,93,1,99
34.09577367,-118.3409243,1,3,1,1,1,90 ,2,84,93,0,119
34.09767343,-118.3458997,1,4,1,1,2,60 ,1,8,95,0,107
34.10111295,-118.3436863,1,4,1,0,1,15 ,1,1,80,0,95
34.10124253,-118.347922,1,2,1,0,1,70 ,1,13,92,1,120
34.10079312,-118.3427262,1,4,2,2,2,125 ,3,16,94,0,145
34.09501033,-118.3402647,1,9,2,3,3,180 ,3,70,95,1,319
34.10060443,-118.3417875,0,2,1,1,1,40 ,1,261,96,1,100
34.10060718,-118.3505835,1,8,2,2,2,100 ,2,10,98,0,300
34.10061034,-118.3476174,1,2,1,1,1,80 ,2,1,100,1,125
34.10061106,-118.3421797,1,3,1,0,2,55 ,2,54,97,1,169
34.10061776,-118.3427912,1,4,1,1,1,70 ,2,233,92,1,119
34.10061858,-118.3164814,1,2,1,1,1,50 ,1,2,100,0,80
34.10064054,-118.3257362,1,5,1,0,3,99 ,1,6,87,1,199
34.10064821,-118.341377,0,2,2,1,9,15 ,2,8,83,0,20
34.10064842,-118.3273315,1,4,1,1,2,70 ,1,144,97,1,115
34.10065032,-118.3433641,1,9,2,2,5,99 ,1,1,80,1,199
34.10065233,-118.3464334,1,2,1,0,1,60 ,1,129,98,0,90
34.10065364,-118.3499271,1,4,1,1,2,40 ,1,7,89,1,93
34.10066183,-118.3285207,1,3,1,1,2,100 ,2,7,100,1,110
34.10067363,-118.3413226,0,2,2,1,12,15 ,2,8,85,1,25
34.10067638,-118.3419051,1,3,1,1,2,100 ,3,97,97,0,159
34.10068618,-118.3485032,1,4,2,2,2,65 ,2,16,89,0,179
34.10068833,-118.3440516,1,6,2,2,3,90 ,1,1,100,1,280
34.1006953,-118.3323918,1,2,1,0,2,50 ,1,4,100,1,120
34.10069807,-118.3420369,0,2,2,1,9,15 ,2,2,100,1,20
34.10070114,-118.3443228,1,4,1,1,1,55 ,2,63,90,1,125
34.10071821,-118.3316435,1,4,1,1,2,60 ,1,10,100,0,101
34.1007198,-118.3452727,0,1,2,1,1,15 ,1,60,97,1,31
34.10072187,-118.3274697,1,2,1,1,1,80 ,4,5,100,0,125
34.10072221,-118.31911,1,5,1,1,3,60 ,2,13,86,1,179
34.10072672,-118.3129367,0,2,1,1,1,25 ,3,84,93,1,63
34.10072916,-118.3247489,1,7,2,2,4,75 ,1,21,100,1,289
34.10073043,-118.3516993,1,2,1,1,1,50 ,3,23,99,0,130
34.10073383,-118.3140602,0,2,1,1,1,30 ,1,58,97,1,60
34.10074716,-118.3491715,1,2,1,0,1,45 ,16,2,100,1,119
34.10074777,-118.3482825,0,2,1,1,1,29 ,2,3,93,0,69
34.10074957,-118.3220809,1,4,1.5,1,2,125 ,30,9,100,1,120
34.10075392,-118.3209648,1,4,2,2,1,90 ,2,9,91,0,119
34.1007557,-118.3285795,0,3,1,1,1,25 ,1,14,100,1,100
34.10075829,-118.3483239,0,2,1,1,1,15 ,1,1,100,0,100
34.10076383,-118.3427639,0,2,1,1,1,20 ,2,89,95,1,84
34.10076421,-118.3437485,0,1,2,1,1,15 ,1,31,94,1,31
34.10076951,-118.3142091,1,3,1,1,2,49 ,1,11,93,1,89
34.10077123,-118.3325706,1,5,1,1,2,100 ,2,4,100,1,129
34.10077465,-118.3335,1,3,1,0,1,55 ,1,58,79,1,109
34.10077812,-118.3475046,1,3,1,1,2,45 ,1,31,94,0,139
34.10077876,-118.332423,1,2,1,1,1,57 ,1,23,94,0,129
34.10078277,-118.3588997,1,8,2,4,4,150 ,1,56,90,0,250
34.10079268,-118.3449441,1,6,2,2,2,120 ,1,23,94,0,169
34.10079312,-118.3427262,1,4,2,2,2,125 ,3,16,94,0,145
34.10079659,-118.3438568,1,3,1,0,1,100 ,1,1,100,0,79
34.10080474,-118.344377,1,4,1,1,2,35 ,1,134,97,1,99
34.1008081,-118.3313115,1,3,1,0,2,90 ,1,31,97,0,175
34.10080862,-118.3196001,0,2,1,1,1,10 ,1,18,61,1,53
34.10080932,-118.3228759,0,2,2,1,1,30 ,2,44,98,1,63
34.10082111,-118.3480778,0,5,1.5,1,3,40 ,2,16,97,0,95
34.10082113,-118.3116034,0,2,1,1,1,30 ,3,2,100,0,70
34.10083764,-118.343383,1,4,1,0,2,39 ,3,1,100,0,149
34.10084366,-118.3133146,1,6,2,2,3,95 ,1,40,89,1,149
34.10084732,-118.3269107,1,6,2,2,3,90 ,3,4,100,1,149
34.1008506,-118.3270553,1,2,1,0,2,25 ,1,52,91,0,149
34.10085887,-118.3478686,1,4,1,0,0,70 ,1,67,97,1,89
34.10087065,-118.3419093,1,4,1,1,3,75 ,2,8,98,0,155
34.10087419,-118.3468548,1,4,1,1,2,69 ,1,20,91,1,129
34.10088056,-118.3427114,1,2,1,1,2,100 ,3,58,98,0,159
34.1008823,-118.3313753,1,2,1,0,1,35 ,1,337,92,1,99
34.10088324,-118.3594654,1,12,4,5,5,450 ,1,6,97,0,890
34.10090225,-118.3218351,0,2,2,1,1,30 ,2,39,95,1,63
34.10091244,-118.3395905,1,4,1,1,3,75 ,1,41,95,1,134
34.10091937,-118.343954,1,6,1,1,3,100 ,1,6,93,1,179
34.10092338,-118.358102,1,2,1,0,1,35 ,2,13,95,0,75
34.10092574,-118.3162775,1,5,2,2,3,70 ,1,8,100,1,199
34.10092621,-118.341529,0,3,1,1,2,25 ,1,15,99,0,90
34.10093132,-118.3602403,1,12,4,5,5,460 ,1,33,98,1,890
34.1009317,-118.3465792,1,6,2,2,6,109 ,1,9,96,1,229
34.10093504,-118.3250363,1,2,0.5,0,2,40 ,2,88,92,0,55
34.10093605,-118.3495749,1,1,1,0,1,75 ,5,1,100,0,85
34.10094769,-118.3349273,1,4,1,1,2,129 ,3,29,97,1,191
34.10096168,-118.337837,1,4,1,1,2,60 ,4,32,93,0,129
34.10097263,-118.3197332,1,3,1,1,2,90 ,2,101,93,0,145
34.10097687,-118.3265102,1,2,1,1,2,60 ,1,16,98,1,119
34.10098168,-118.3390494,1,10,2,3,6,129 ,1,95,86,1,249
34.10098434,-118.3225927,1,2,1,0,1,70 ,2,1,100,1,95
34.10099172,-118.3492122,0,2,1,1,1,50 ,2,1,100,1,75
34.10100905,-118.3465676,1,5,1,1,2,59 ,1,38,88,1,149
34.10101133,-118.3463536,1,3,1,0,1,70 ,1,35,94,1,90
34.10101849,-118.3359036,1,7,1,2,4,99 ,1,155,94,1,167
34.10102738,-118.3389043,1,3,1,0,2,59 ,1,51,87,1,119
34.10102776,-118.3178482,0,2,1,1,1,20 ,1,8,98,0,75
34.1010315,-118.3444706,1,4,1,1,3,100 ,1,62,98,1,129
34.10104622,-118.3210548,1,7,2,3,4,100 ,1,9,90,1,169
34.10105416,-118.3469608,1,3,2,1,1,100 ,2,2,80,0,150
34.10106408,-118.3166282,1,3,1,1,1,30 ,2,11,98,1,92
34.10106706,-118.3562685,1,4,1,1,2,100 ,3,1,100,0,99
34.10106769,-118.354548,1,4,1,0,2,75 ,4,27,98,0,130
34.10107047,-118.3364349,1,3,1,0,1,40 ,1,39,95,1,125
34.10107101,-118.3265335,1,4,1,0,3,60 ,1,88,99,1,145
34.10107884,-118.3326394,1,2,1,0,2,39 ,1,52,85,1,125
34.10108189,-118.3518369,1,3,1,0,1,80 ,2,33,94,0,130
34.1010844,-118.3504717,1,2,1,1,1,45 ,2,19,96,0,139
34.10109188,-118.3216299,0,2,2,1,1,25 ,2,45,94,1,61
34.10109449,-118.3507731,1,6,2,2,0,165 ,3,160,98,0,330
34.10109961,-118.3149961,0,2,1,1,1,20 ,1,35,84,1,45
34.10110283,-118.3145813,1,5,2,2,0,110 ,1,62,84,1,169
34.10110855,-118.3524863,1,1,1,0,1,0 ,1,1,100,0,50
34.10110915,-118.3473345,1,2,1,1,1,65 ,1,9,82,1,134
34.10111295,-118.3436863,1,4,1,0,1,15 ,1,1,80,0,95
34.10111795,-118.3160621,0,3,1,1,2,10 ,2,3,93,1,80
34.10112077,-118.3433977,1,6,2,2,4,99 ,2,61,94,0,249
34.10112627,-118.3549718,1,4,1,1,2,50 ,2,1,100,1,105
34.10113399,-118.3365232,1,6,2,2,4,35 ,2,80,95,0,249
34.10114199,-118.3267082,1,4,1,1,1,70 ,1,13,98,1,239
34.1011493,-118.3319294,1,3,1,0,2,61 ,1,2,100,1,127
34.1011541,-118.3441586,1,9,2,3,6,150 ,1,42,95,0,280
34.10115482,-118.3465951,1,3,1,0,1,70 ,1,5,100,1,100
34.10116841,-118.3194139,1,2,1,1,1,50 ,2,4,78,0,110
34.10119918,-118.3495185,1,6,1,1,3,55 ,1,75,90,0,99
34.10120806,-118.3190847,1,4,1,2,2,99 ,2,108,94,0,179
34.10120843,-118.3267524,0,2,1.5,1,1,20 ,2,1,100,0,300
34.10121694,-118.3107241,1,3,1,0,2,65 ,1,7,83,0,105
34.1012184,-118.3379783,1,2,1,0,1,60 ,1,179,90,1,83
34.10122944,-118.3415652,1,7,2,3,6,125 ,1,4,100,1,199
34.10123243,-118.3586085,1,12,4,5,5,460 ,1,1,100,0,980
34.10123678,-118.3361,1,5,1,2,3,79 ,1,150,92,1,179
34.10124253,-118.347922,1,2,1,0,1,70 ,1,13,92,1,120
34.10124571,-118.335637,1,4,1,0,2,50 ,1,203,81,1,119
34.10124678,-118.3359665,1,10,1,1,7,80 ,1,5,92,0,99
34.10125304,-118.3477347,1,6,1,1,3,55 ,1,69,89,1,88
34.10126104,-118.3486308,0,2,1,1,1,20 ,1,40,97,1,65
34.10126873,-118.3419805,1,2,1,0,1,75 ,3,220,93,1,120
34.10127374,-118.3439148,1,4,1,1,3,40 ,1,6,93,1,117
34.10127674,-118.336541,1,6,2,2,5,150 ,1,9,96,1,232
34.10128419,-118.3365012,1,4,1,1,2,50 ,2,22,94,1,159
34.10129098,-118.3260349,1,4,1,1,2,100 ,3,11,98,1,325
